DE_union_geneID	DE_union_transID
ENSG00000146733	ENST00000395471
ENSG00000146776	ENST00000419735
ENSG00000147050	ENST00000611820
ENSG00000147121	ENST00000344302
ENSG00000147124	ENST00000684689
ENSG00000147642	ENST00000399066
ENSG00000147649	ENST00000336273
ENSG00000147883	ENST00000276925
ENSG00000148110	ENST00000375344
ENSG00000148158	ENST00000374232
ENSG00000149115	ENST00000532437
ENSG00000149547	ENST00000278903
ENSG00000149798	ENST00000279249
ENSG00000150457	ENST00000382592
ENSG00000150527	ENST00000640607
ENSG00000150627	ENST00000508596
ENSG00000151014	ENST00000280614
ENSG00000151414	ENST00000367385
ENSG00000152409	ENST00000396137
ENSG00000153395	ENST00000283415
ENSG00000153560	ENST00000283629
ENSG00000153786	ENST00000313732
ENSG00000153993	ENST00000284136
ENSG00000154217	ENST00000581322
ENSG00000154265	ENST00000392676
ENSG00000154358	ENST00000680850
ENSG00000154734	ENST00000284984
ENSG00000154781	ENST00000383794
ENSG00000154813	ENST00000488423
ENSG00000155085	ENST00000424296
ENSG00000155189	ENST00000285518
ENSG00000155760	ENST00000286201
ENSG00000156017	ENST00000376834
ENSG00000156052	ENST00000286548
ENSG00000156170	ENST00000396113
ENSG00000156273	ENST00000399921
ENSG00000156313	ENST00000645032
ENSG00000156509	ENST00000428847
ENSG00000157150	ENST00000287814
ENSG00000157445	ENST00000474759
ENSG00000157570	ENST00000520358
ENSG00000157827	ENST00000288670
ENSG00000157895	ENST00000288757
ENSG00000158023	ENST00000288912
ENSG00000158321	ENST00000342771
ENSG00000158560	ENST00000324972
ENSG00000158711	ENST00000357992
ENSG00000158805	ENST00000443381
ENSG00000159346	ENST00000340990
ENSG00000159592	ENST00000355105
ENSG00000159658	ENST00000672422
ENSG00000159885	ENST00000391960
ENSG00000160014	ENST00000291295
ENSG00000160131	ENST00000330374
ENSG00000160213	ENST00000640406
ENSG00000160218	ENST00000291574
ENSG00000160299	ENST00000695558
ENSG00000161203	ENST00000442686
ENSG00000162368	ENST00000371873
ENSG00000162714	ENST00000294753
ENSG00000162927	ENST00000316752
ENSG00000162929	ENST00000402291
ENSG00000162961	ENST00000342166
ENSG00000163219	ENST00000409202
ENSG00000163283	ENST00000392027
ENSG00000163349	ENST00000426820
ENSG00000163378	ENST00000383701
ENSG00000163565	ENST00000295809
ENSG00000163584	ENST00000295830
ENSG00000163682	ENST00000645496
ENSG00000163812	ENST00000424952
ENSG00000163882	ENST00000456318
ENSG00000164010	ENST00000372517
ENSG00000164167	ENST00000296581
ENSG00000164284	ENST00000329271
ENSG00000164292	ENST00000379982
ENSG00000164463	ENST00000296953
ENSG00000164520	ENST00000357183
ENSG00000164588	ENST00000673735
ENSG00000164684	ENST00000519936
ENSG00000165169	ENST00000378578
ENSG00000165312	ENST00000376495
ENSG00000165502	ENST00000298289
ENSG00000166024	ENST00000298999
ENSG00000166046	ENST00000546625
ENSG00000166123	ENST00000440783
ENSG00000166192	ENST00000340912
ENSG00000166266	ENST00000393094
ENSG00000166501	ENST00000643927
ENSG00000166503	ENST00000299633
ENSG00000166689	ENST00000531066
ENSG00000166831	ENST00000300069
ENSG00000166925	ENST00000300181
ENSG00000166986	ENST00000262027
ENSG00000167191	ENST00000300571
ENSG00000167377	ENST00000393539
ENSG00000167595	ENST00000646935
ENSG00000167615	ENST00000610347
ENSG00000167695	ENST00000308278
ENSG00000168016	ENST00000645898
ENSG00000168282	ENST00000305386
ENSG00000168297	ENST00000383716
ENSG00000168778	ENST00000303372
ENSG00000168792	ENST00000307201
ENSG00000168944	ENST00000674684
ENSG00000169490	ENST00000456845
ENSG00000169902	ENST00000304842
ENSG00000170293	ENST00000307526
ENSG00000170382	ENST00000367175
ENSG00000170442	ENST00000423955
ENSG00000170468	ENST00000304061
ENSG00000170522	ENST00000302274
ENSG00000170540	ENST00000304414
ENSG00000170577	ENST00000303077
ENSG00000170631	ENST00000276816
ENSG00000170634	ENST00000406041
ENSG00000171067	ENST00000304271
ENSG00000171132	ENST00000306156
ENSG00000171208	ENST00000562435
ENSG00000171530	ENST00000651106
ENSG00000171806	ENST00000310392
ENSG00000171988	ENST00000399262
ENSG00000172062	ENST00000380707
ENSG00000172209	ENST00000304402
ENSG00000172366	ENST00000307650
ENSG00000172432	ENST00000307126
ENSG00000172530	ENST00000393207
ENSG00000172986	ENST00000389617
ENSG00000173065	ENST00000577513
ENSG00000173276	ENST00000310826
ENSG00000173681	ENST00000379682
ENSG00000173852	ENST00000690666
ENSG00000174130	ENST00000508254
ENSG00000174775	ENST00000417302
ENSG00000174804	ENST00000531380
ENSG00000175283	ENST00000372586
ENSG00000175426	ENST00000311106
ENSG00000175567	ENST00000310473
ENSG00000176155	ENST00000665763
ENSG00000176171	ENST00000540159
ENSG00000176399	ENST00000325870
ENSG00000176454	ENST00000314891
ENSG00000176907	ENST00000315792
ENSG00000177721	ENST00000314890
ENSG00000177853	ENST00000316045
ENSG00000177873	ENST00000432264
ENSG00000177971	ENST00000314852
ENSG00000178096	ENST00000369153
ENSG00000178904	ENST00000342179
ENSG00000178935	ENST00000391701
ENSG00000179295	ENST00000690210
ENSG00000179598	ENST00000321560
ENSG00000179632	ENST00000534585
ENSG00000180035	ENST00000320159
ENSG00000180071	ENST00000399703
ENSG00000180233	ENST00000323037
ENSG00000180354	ENST00000324453
ENSG00000180370	ENST00000327134
ENSG00000180758	ENST00000377411
ENSG00000181004	ENST00000542236
ENSG00000181830	ENST00000314134
ENSG00000181852	ENST00000345093
ENSG00000181894	ENST00000597186
ENSG00000182095	ENST00000430969
ENSG00000182108	ENST00000570440
ENSG00000182518	ENST00000685693
ENSG00000182534	ENST00000355797
ENSG00000182544	ENST00000534842
ENSG00000182621	ENST00000378641
ENSG00000183647	ENST00000597700
ENSG00000183741	ENST00000407418
ENSG00000184185	ENST00000583088
ENSG00000184500	ENST00000648853
ENSG00000184545	ENST00000397374
ENSG00000184939	ENST00000570495
ENSG00000185808	ENST00000464265
ENSG00000185950	ENST00000375856
ENSG00000186020	ENST00000334116
ENSG00000186298	ENST00000335007
ENSG00000186318	ENST00000313005
ENSG00000186496	ENST00000589332
ENSG00000186866	ENST00000331343
ENSG00000187210	ENST00000442371
ENSG00000187479	ENST00000617612
ENSG00000187626	ENST00000377294
ENSG00000187775	ENST00000389840
ENSG00000187801	ENST00000361584
ENSG00000188064	ENST00000339464
ENSG00000188177	ENST00000409871
ENSG00000188215	ENST00000324344
ENSG00000188229	ENST00000340384
ENSG00000188343	ENST00000518322
ENSG00000188816	ENST00000339992
ENSG00000189060	ENST00000340857
ENSG00000189143	ENST00000435050
ENSG00000189171	ENST00000440685
ENSG00000189334	ENST00000368702
ENSG00000196123	ENST00000290881
ENSG00000196214	ENST00000439461
ENSG00000196267	ENST00000682614
ENSG00000196387	ENST00000355557
ENSG00000196597	ENST00000481138
ENSG00000196604	ENST00000409914
ENSG00000196646	ENST00000343979
ENSG00000196693	ENST00000359467
ENSG00000196715	ENST00000360768
ENSG00000196812	ENST00000685330
ENSG00000196850	ENST00000354300
ENSG00000196914	ENST00000397843
ENSG00000197044	ENST00000357901
ENSG00000197062	ENST00000619937
ENSG00000197063	ENST00000357736
ENSG00000197265	ENST00000355904
ENSG00000197296	ENST00000396825
ENSG00000197557	ENST00000355689
ENSG00000197747	ENST00000368811
ENSG00000197857	ENST00000697576
ENSG00000197935	ENST00000377179
ENSG00000198018	ENST00000370489
ENSG00000198168	ENST00000354193
ENSG00000198223	ENST00000381524
ENSG00000198252	ENST00000354586
ENSG00000198455	ENST00000374888
ENSG00000198478	ENST00000369838
ENSG00000198740	ENST00000430262
ENSG00000198774	ENST00000361228
ENSG00000198791	ENST00000361272
ENSG00000198841	ENST00000371614
ENSG00000203965	ENST00000371088
ENSG00000204060	ENST00000641094
ENSG00000204389	ENST00000375651
ENSG00000204920	ENST00000611002
ENSG00000205133	ENST00000521988
ENSG00000205213	ENST00000379214
ENSG00000205309	ENST00000616989
ENSG00000205544	ENST00000576017
ENSG00000205808	ENST00000381883
ENSG00000213281	ENST00000369535
ENSG00000213463	ENST00000256366
ENSG00000213762	ENST00000396161
ENSG00000213859	ENST00000576980
ENSG00000214435	ENST00000369880
ENSG00000217555	ENST00000264001
ENSG00000224051	ENST00000343938
ENSG00000228474	ENST00000429985
ENSG00000230797	ENST00000429584
ENSG00000232119	ENST00000371317
ENSG00000233493	ENST00000444469
ENSG00000235453	ENST00000451672
ENSG00000239305	ENST00000237455
ENSG00000239779	ENST00000393972
ENSG00000243927	ENST00000399312
ENSG00000244754	ENST00000267068
ENSG00000245680	ENST00000532828
ENSG00000248109	ENST00000638059
ENSG00000248487	ENST00000273596
ENSG00000251192	ENST00000523374
ENSG00000254087	ENST00000519728
ENSG00000254726	ENST00000532414
ENSG00000254858	ENST00000599612
ENSG00000255150	ENST00000527879
ENSG00000256223	ENST00000248211
ENSG00000256683	ENST00000243644
ENSG00000257529	ENST00000409338
ENSG00000258366	ENST00000370018
ENSG00000261649	ENST00000567390
ENSG00000265241	ENST00000583313
ENSG00000267680	ENST00000693561
ENSG00000272047	ENST00000607778
ENSG00000273542	ENST00000611927
ENSG00000276293	ENST00000619039
ENSG00000278311	ENST00000613102
ENSG00000278615	ENST00000524958
ENSG00000282988	ENST00000650491
ENSG00000286053	ENST00000607829
ENSG00000288634	ENST00000675268
ENSG00000291315	ENST00000706951
ENSG00000005108	ENST00000423059
ENSG00000033122	ENST00000651989
ENSG00000039139	ENST00000265104
ENSG00000067365	ENST00000381920
ENSG00000086289	ENST00000199448
ENSG00000090402	ENST00000264382
ENSG00000091073	ENST00000324432
ENSG00000100739	ENST00000553356
ENSG00000105640	ENST00000600147
ENSG00000108306	ENST00000264658
ENSG00000108688	ENST00000378569
ENSG00000110455	ENST00000263776
ENSG00000116691	ENST00000235332
ENSG00000119900	ENST00000370435
ENSG00000125648	ENST00000301454
ENSG00000126953	ENST00000644112
ENSG00000140987	ENST00000396852
ENSG00000142459	ENST00000538904
ENSG00000142784	ENST00000319394
ENSG00000143486	ENST00000271764
ENSG00000154438	ENST00000284629
ENSG00000156140	ENST00000286657
ENSG00000157326	ENST00000543741
ENSG00000159917	ENST00000291182
ENSG00000160256	ENST00000291634
ENSG00000163624	ENST00000295887
ENSG00000163738	ENST00000325278
ENSG00000164576	ENST00000297109
ENSG00000164751	ENST00000357039
ENSG00000165861	ENST00000556143
ENSG00000166816	ENST00000300051
ENSG00000169740	ENST00000395797
ENSG00000170035	ENST00000602710
ENSG00000170962	ENST00000302251
ENSG00000171368	ENST00000360578
ENSG00000171408	ENST00000308191
ENSG00000173456	ENST00000311413
ENSG00000173457	ENST00000309318
ENSG00000175600	ENST00000335693
ENSG00000178234	ENST00000434507
ENSG00000178896	ENST00000527954
ENSG00000179222	ENST00000375695
ENSG00000196081	ENST00000418100
ENSG00000197385	ENST00000360311
ENSG00000204946	ENST00000434415
ENSG00000215883	ENST00000534324
ENSG00000221886	ENST00000408953
ENSG00000256771	ENST00000589717
ENSG00000260342	ENST00000567078
ENSG00000004948	ENST00000649521
ENSG00000005700	ENST00000306270
ENSG00000007516	ENST00000628027
ENSG00000008988	ENST00000519807
ENSG00000011347	ENST00000539008
ENSG00000018869	ENST00000586929
ENSG00000047617	ENST00000327087
ENSG00000048052	ENST00000441542
ENSG00000048540	ENST00000261169
ENSG00000049768	ENST00000376207
ENSG00000055955	ENST00000266041
ENSG00000058085	ENST00000264144
ENSG00000063978	ENST00000511600
ENSG00000064218	ENST00000190165
ENSG00000069535	ENST00000378069
ENSG00000076555	ENST00000338432
ENSG00000077264	ENST00000518291
ENSG00000077935	ENST00000357450
ENSG00000079101	ENST00000581619
ENSG00000083828	ENST00000391702
ENSG00000088179	ENST00000263708
ENSG00000089847	ENST00000600132
ENSG00000092871	ENST00000315249
ENSG00000100288	ENST00000406938
ENSG00000100298	ENST00000348946
ENSG00000100307	ENST00000216133
ENSG00000100429	ENST00000626012
ENSG00000101104	ENST00000217073
ENSG00000101115	ENST00000217086
ENSG00000101353	ENST00000343811
ENSG00000102878	ENST00000521374
ENSG00000103154	ENST00000565691
ENSG00000103351	ENST00000571025
ENSG00000104361	ENST00000341166
ENSG00000105409	ENST00000545399
ENSG00000105467	ENST00000344846
ENSG00000105664	ENST00000542601
ENSG00000105750	ENST00000328178
ENSG00000106006	ENST00000222728
ENSG00000106125	ENST00000265299
ENSG00000106404	ENST00000401528
ENSG00000108309	ENST00000426726
ENSG00000110031	ENST00000528954
ENSG00000111679	ENST00000456013
ENSG00000111834	ENST00000229554
ENSG00000112218	ENST00000229955
ENSG00000112246	ENST00000369208
ENSG00000112308	ENST00000378119
ENSG00000113296	ENST00000350881
ENSG00000115339	ENST00000392701
ENSG00000115507	ENST00000366671
ENSG00000118972	ENST00000237837
ENSG00000119397	ENST00000373855
ENSG00000119919	ENST00000344586
ENSG00000120075	ENST00000239151
ENSG00000120093	ENST00000470495
ENSG00000121101	ENST00000389934
ENSG00000121207	ENST00000336356
ENSG00000121236	ENST00000380097
ENSG00000121406	ENST00000602149
ENSG00000121413	ENST00000240727
ENSG00000121594	ENST00000264246
ENSG00000121716	ENST00000448382
ENSG00000122477	ENST00000620882
ENSG00000123505	ENST00000672937
ENSG00000124097	ENST00000522557
ENSG00000124257	ENST00000372518
ENSG00000124466	ENST00000244333
ENSG00000124613	ENST00000244576
ENSG00000124749	ENST00000244728
ENSG00000127080	ENST00000287996
ENSG00000128203	ENST00000215906
ENSG00000128242	ENST00000406361
ENSG00000128274	ENST00000401850
ENSG00000128652	ENST00000683222
ENSG00000128709	ENST00000249499
ENSG00000129990	ENST00000354308
ENSG00000130222	ENST00000252506
ENSG00000130287	ENST00000252575
ENSG00000130540	ENST00000330884
ENSG00000130649	ENST00000463117
ENSG00000130653	ENST00000406427
ENSG00000130810	ENST00000253107
ENSG00000131781	ENST00000254090
ENSG00000132002	ENST00000679223
ENSG00000132535	ENST00000399506
ENSG00000132612	ENST00000254950
ENSG00000132702	ENST00000255039
ENSG00000133460	ENST00000611880
ENSG00000133640	ENST00000393217
ENSG00000134245	ENST00000369684
ENSG00000135338	ENST00000392959
ENSG00000135740	ENST00000299798
ENSG00000135903	ENST00000392070
ENSG00000136059	ENST00000283713
ENSG00000136866	ENST00000374227
ENSG00000137218	ENST00000373018
ENSG00000137817	ENST00000569795
ENSG00000138400	ENST00000374412
ENSG00000139174	ENST00000345127
ENSG00000139438	ENST00000538780
ENSG00000139537	ENST00000266984
ENSG00000139625	ENST00000267079
ENSG00000139679	ENST00000378434
ENSG00000140104	ENST00000549240
ENSG00000140398	ENST00000355059
ENSG00000141013	ENST00000620723
ENSG00000141391	ENST00000592149
ENSG00000142102	ENST00000409548
ENSG00000142408	ENST00000270458
ENSG00000142621	ENST00000683790
ENSG00000143355	ENST00000367387
ENSG00000143816	ENST00000272164
ENSG00000143847	ENST00000692772
ENSG00000143858	ENST00000367268
ENSG00000145050	ENST00000528157
ENSG00000145700	ENST00000506364
ENSG00000146674	ENST00000381083
ENSG00000146830	ENST00000678049
ENSG00000146904	ENST00000275815
ENSG00000146963	ENST00000619796
ENSG00000148053	ENST00000686496
ENSG00000149300	ENST00000278601
ENSG00000151778	ENST00000379179
ENSG00000152154	ENST00000281961
ENSG00000152433	ENST00000282282
ENSG00000152454	ENST00000282308
ENSG00000152475	ENST00000427624
ENSG00000153093	ENST00000676595
ENSG00000153237	ENST00000283233
ENSG00000153790	ENST00000283905
ENSG00000154118	ENST00000284262
ENSG00000154188	ENST00000297450
ENSG00000154479	ENST00000447353
ENSG00000154914	ENST00000285199
ENSG00000156006	ENST00000286479
ENSG00000157399	ENST00000683290
ENSG00000157429	ENST00000288177
ENSG00000157823	ENST00000336418
ENSG00000157856	ENST00000288710
ENSG00000158050	ENST00000288943
ENSG00000158286	ENST00000377939
ENSG00000158470	ENST00000371711
ENSG00000158825	ENST00000375071
ENSG00000160298	ENST00000291691
ENSG00000160318	ENST00000291715
ENSG00000160323	ENST00000371929
ENSG00000160781	ENST00000335852
ENSG00000161298	ENST00000292928
ENSG00000161328	ENST00000270115
ENSG00000161958	ENST00000293829
ENSG00000161996	ENST00000549091
ENSG00000162241	ENST00000534028
ENSG00000162374	ENST00000652274
ENSG00000162390	ENST00000371316
ENSG00000162482	ENST00000361640
ENSG00000162669	ENST00000370425
ENSG00000163041	ENST00000366814
ENSG00000163116	ENST00000522676
ENSG00000163462	ENST00000334634
ENSG00000164309	ENST00000446378
ENSG00000164398	ENST00000651883
ENSG00000164620	ENST00000297164
ENSG00000164976	ENST00000297625
ENSG00000165115	ENST00000297814
ENSG00000165863	ENST00000369210
ENSG00000166401	ENST00000353706
ENSG00000166704	ENST00000341164
ENSG00000166819	ENST00000300055
ENSG00000167549	ENST00000388767
ENSG00000167550	ENST00000301068
ENSG00000167749	ENST00000324041
ENSG00000167889	ENST00000569840
ENSG00000168143	ENST00000306858
ENSG00000168243	ENST00000450593
ENSG00000168350	ENST00000305631
ENSG00000168481	ENST00000306317
ENSG00000168772	ENST00000394767
ENSG00000168993	ENST00000304062
ENSG00000168994	ENST00000380283
ENSG00000169393	ENST00000339841
ENSG00000169989	ENST00000304337
ENSG00000170006	ENST00000304385
ENSG00000170214	ENST00000306675
ENSG00000170271	ENST00000326080
ENSG00000170684	ENST00000303809
ENSG00000170871	ENST00000307659
ENSG00000172350	ENST00000619701
ENSG00000172554	ENST00000308624
ENSG00000172771	ENST00000326085
ENSG00000173917	ENST00000330070
ENSG00000174059	ENST00000310833
ENSG00000174279	ENST00000308618
ENSG00000174501	ENST00000295246
ENSG00000175155	ENST00000312655
ENSG00000175193	ENST00000639100
ENSG00000175764	ENST00000321582
ENSG00000175938	ENST00000318663
ENSG00000176597	ENST00000326505
ENSG00000176771	ENST00000409261
ENSG00000177551	ENST00000369506
ENSG00000177576	ENST00000318240
ENSG00000177943	ENST00000445819
ENSG00000178150	ENST00000595607
ENSG00000178917	ENST00000436261
ENSG00000179083	ENST00000322139
ENSG00000179168	ENST00000334928
ENSG00000180479	ENST00000328550
ENSG00000180855	ENST00000301547
ENSG00000181378	ENST00000341552
ENSG00000181392	ENST00000324444
ENSG00000181433	ENST00000324447
ENSG00000181513	ENST00000431281
ENSG00000181619	ENST00000395116
ENSG00000181666	ENST00000591471
ENSG00000182141	ENST00000356929
ENSG00000182791	ENST00000333861
ENSG00000182968	ENST00000330949
ENSG00000183161	ENST00000327470
ENSG00000183186	ENST00000332235
ENSG00000183479	ENST00000330912
ENSG00000184154	ENST00000642648
ENSG00000184381	ENST00000332509
ENSG00000184949	ENST00000540952
ENSG00000185070	ENST00000330753
ENSG00000185278	ENST00000367701
ENSG00000185522	ENST00000329451
ENSG00000186017	ENST00000493391
ENSG00000186446	ENST00000620116
ENSG00000186976	ENST00000262726
ENSG00000188095	ENST00000341735
ENSG00000188573	ENST00000338333
ENSG00000188611	ENST00000395526
ENSG00000188747	ENST00000341349
ENSG00000188868	ENST00000293725
ENSG00000188897	ENST00000696174
ENSG00000189120	ENST00000536300
ENSG00000189195	ENST00000636805
ENSG00000189252	ENST00000370503
ENSG00000196296	ENST00000357084
ENSG00000196659	ENST00000408939
ENSG00000197245	ENST00000374268
ENSG00000197363	ENST00000359971
ENSG00000197405	ENST00000355085
ENSG00000197406	ENST00000510508
ENSG00000197728	ENST00000356464
ENSG00000197816	ENST00000529487
ENSG00000198535	ENST00000355522
ENSG00000198692	ENST00000361365
ENSG00000198948	ENST00000361618
ENSG00000203722	ENST00000367360
ENSG00000203877	ENST00000369689
ENSG00000203952	ENST00000695460
ENSG00000204147	ENST00000647317
ENSG00000204179	ENST00000374339
ENSG00000204301	ENST00000375023
ENSG00000204344	ENST00000375331
ENSG00000204390	ENST00000375654
ENSG00000204520	ENST00000616296
